speciesId	compartment	initialConcentration (nM)	solver
cyt_prot__SGO2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__CAV1_1_	Cytoplasm	0.842308361405007	Deterministic
cyt_prot__ELAV2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__RT24_1_	Cytoplasm	74.60517783998355	Deterministic
cyt_prot__KTBL1_1_	Cytoplasm	0.5133557906722968	Deterministic
cyt_prot__PDZ11_1_	Cytoplasm	26.101437585994212	Deterministic
cyt_prot__RHG05_1_	Cytoplasm	3.252202242570891	Deterministic
cyt_prot__MYO1D_1_	Cytoplasm	63.92244310543879	Deterministic
cyt_prot__STALP_1_	Cytoplasm	1.893058784456991	Deterministic
cyt_prot__NUBPL_1_	Cytoplasm	13.660704401322135	Deterministic
cyt_prot__FSD1L_1_	Cytoplasm	0.0	Deterministic
cyt_prot__DDX18_1_	Cytoplasm	33.71985260394427	Deterministic
cyt_prot__ARF5_1_	Cytoplasm	22.63826287738609	Deterministic
cyt_prot__MK06_1_	Cytoplasm	0.0	Deterministic
cyt_prot__TMUB2_1_	Cytoplasm	2.445952143726969	Deterministic
cyt_prot__AAMDC_1_	Cytoplasm	12.835792570100109	Deterministic
cyt_prot__TRM61_1_	Cytoplasm	45.40747418196771	Deterministic
cyt_prot__TTC16_1_	Cytoplasm	0.0	Deterministic
cyt_prot__MOT12_1_	Cytoplasm	0.0	Deterministic
cyt_prot__TM177_1_	Cytoplasm	6.711897645142415	Deterministic
cyt_prot__ANKR9_1_	Cytoplasm	0.0	Deterministic
cyt_prot__HAOX2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__OFD1_1_	Cytoplasm	0.5342316268918726	Deterministic
cyt_prot__EMC6_1_	Cytoplasm	17.883633028103304	Deterministic
cyt_prot__PDLI7_1_	Cytoplasm	67.19267447929022	Deterministic
cyt_prot__CNOT1_1_	Cytoplasm	16.51753095791621	Deterministic
cyt_prot__LRFN5_1_	Cytoplasm	0.0	Deterministic
cyt_prot__BOLA1_1_	Cytoplasm	6.702724929227752	Deterministic
cyt_prot__PCS1N_1_	Cytoplasm	0.0	Deterministic
cyt_prot__MROH9_1_	Cytoplasm	0.0	Deterministic
cyt_prot__UBAP2_1_	Cytoplasm	6.00528221916465	Deterministic
cyt_prot__CEP41_1_	Cytoplasm	4.396893928610966	Deterministic
cyt_prot__KCRB_1_	Cytoplasm	0.0	Deterministic
cyt_prot__MAMD1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__MB213_1_	Cytoplasm	0.0	Deterministic
cyt_prot__LCLT1_1_	Cytoplasm	8.825417912100077	Deterministic
cyt_prot__SNX1_1_	Cytoplasm	40.0869826509149	Deterministic
cyt_prot__FOLR2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__CARD8_5_	Cytoplasm	0.0	Deterministic
cyt_prot__NGDN_1_	Cytoplasm	36.49538991950151	Deterministic
cyt_prot__INT15_1_	Cytoplasm	0.0	Deterministic
cyt_prot__CCNT2_1_	Cytoplasm	0.4311176479891193	Deterministic
cyt_prot__ZKSC8_1_	Cytoplasm	1.0501178219544212	Deterministic
cyt_prot__DHTK1_1_	Cytoplasm	40.28119118786671	Deterministic
cyt_prot__ARB2A_1_	Cytoplasm	0.0	Deterministic
cyt_prot__TIPIN_1_	Cytoplasm	0.0	Deterministic
cyt_prot__RSBNL_1_	Cytoplasm	3.4324935553763183	Deterministic
cyt_prot__CARME_1_	Cytoplasm	0.0	Deterministic
cyt_prot__KCNH1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__HBEGF_1_	Cytoplasm	0.0	Deterministic
cyt_prot__RBBP7_1_	Cytoplasm	584.2055320965982	Deterministic
cyt_prot__LSM5_1_	Cytoplasm	0.0	Deterministic
cyt_prot__P2R3C_1_	Cytoplasm	0.9931837231737597	Deterministic
cyt_prot__PRLD1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__4ET_1_	Cytoplasm	1.159241511284022	Deterministic
cyt_prot__BAIP2_1_	Cytoplasm	40.10343027945154	Deterministic
cyt_prot__S26A9_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ERG28_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ATPMK_1_	Cytoplasm	0.0	Deterministic
cyt_prot__JDP2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__PE2R3_1_	Cytoplasm	0.0	Deterministic
cyt_prot__THEM4_1_	Cytoplasm	37.84504436115196	Deterministic
cyt_prot__PXK_1_	Cytoplasm	2.600306811532318	Deterministic
cyt_prot__MAG_1_	Cytoplasm	0.0	Deterministic
cyt_prot__PISD_3_	Cytoplasm	3.018456137021398	Deterministic
cyt_prot__SRTD3_1_	Cytoplasm	0.0	Deterministic
cyt_prot__SAR1B_1_	Cytoplasm	54.81709920766713	Deterministic
cyt_prot__LIPB1_1_	Cytoplasm	0.007274912621973399	Deterministic
cyt_prot__CCD17_4_	Cytoplasm	0.0	Deterministic
cyt_prot__GADL1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__DRD1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__IRX4_1_	Cytoplasm	1.2620391896379939	Deterministic
cyt_prot__CGNL1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__NEMO_1_	Cytoplasm	13.450680836931252	Deterministic
cyt_prot__SDF2_1_	Cytoplasm	24.568645126599293	Deterministic
cyt_prot__COL11_1_	Cytoplasm	0.0	Deterministic
cyt_prot__TXD16_1_	Cytoplasm	0.020243235122012936	Deterministic
cyt_prot__MGRN1_1_	Cytoplasm	1.298413752747861	Deterministic
cyt_prot__C1QT2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ZN624_1_	Cytoplasm	0.0	Deterministic
cyt_prot__EVI2A_1_	Cytoplasm	0.0	Deterministic
cyt_prot__SLAF7_1_	Cytoplasm	0.0	Deterministic
cyt_prot__TBC3A_1_	Cytoplasm	0.0	Deterministic
cyt_prot__MARC1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__FAK2_1_	Cytoplasm	12.259492970220304	Deterministic
cyt_prot__FLT3L_1_	Cytoplasm	0.0	Deterministic
cyt_prot__RFWD3_1_	Cytoplasm	0.0	Deterministic
cyt_prot__FLRT2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__GLP2R_1_	Cytoplasm	0.0	Deterministic
cyt_prot__BCL6B_1_	Cytoplasm	0.0	Deterministic
cyt_prot__HACD3_1_	Cytoplasm	39.13207129414369	Deterministic
cyt_prot__REEP6_1_	Cytoplasm	0.7189511473802407	Deterministic
cyt_prot__ZN770_1_	Cytoplasm	0.142018946402872	Deterministic
cyt_prot__LEG9B_1_	Cytoplasm	0.0	Deterministic
cyt_prot__SETD6_1_	Cytoplasm	0.8733058151855894	Deterministic
cyt_prot__TTLL7_1_	Cytoplasm	0.0	Deterministic
cyt_prot__GNPI1_1_	Cytoplasm	146.3589062327023	Deterministic
cyt_prot__DVL3_1_	Cytoplasm	0.19863674463475195	Deterministic
cyt_prot__PLPR3_1_	Cytoplasm	0.0	Deterministic
cyt_prot__TPC2L_1_	Cytoplasm	17.699546108712497	Deterministic
cyt_prot__HDAC9_1_	Cytoplasm	0.0	Deterministic
cyt_prot__SOX5_1_	Cytoplasm	0.0	Deterministic
cyt_prot__APC_1_	Cytoplasm	0.0	Deterministic
cyt_prot__TRI55_1_	Cytoplasm	0.0	Deterministic
cyt_prot__RFA3_1_	Cytoplasm	134.36605462510477	Deterministic
cyt_prot__G6PD_1_	Cytoplasm	280.842308361405	Deterministic
cyt_prot__CY24B_1_	Cytoplasm	0.0	Deterministic
cyt_prot__PLXA2_1_	Cytoplasm	0.4538912875013838	Deterministic
cyt_prot__CBPA6_1_	Cytoplasm	0.0	Deterministic
cyt_prot__GOG8A_1_	Cytoplasm	0.0	Deterministic
cyt_prot__PIEZ1_1_	Cytoplasm	2.4222296025683603	Deterministic
cyt_prot__FABP4_1_	Cytoplasm	2.1527415350065633	Deterministic
cyt_prot__ZDH15_1_	Cytoplasm	0.0	Deterministic
cyt_prot__KLH25_1_	Cytoplasm	0.17270009963467287	Deterministic
cyt_prot__STT3B_1_	Cytoplasm	29.11767961917414	Deterministic
cyt_prot__ZNG1C_1_	Cytoplasm	0.0	Deterministic
cyt_prot__CAH10_1_	Cytoplasm	0.0	Deterministic
cyt_prot__PLLP_1_	Cytoplasm	0.0	Deterministic
cyt_prot__EFL1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ZNF41_1_	Cytoplasm	0.0	Deterministic
cyt_prot__GBP5_1_	Cytoplasm	0.0	Deterministic
cyt_prot__SYPH_1_	Cytoplasm	0.0	Deterministic
cyt_prot__FBH1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__AEBP1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__DDAH1_1_	Cytoplasm	22.159067545982193	Deterministic
cyt_prot__CF276_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ATE1_1_	Cytoplasm	16.709841691575335	Deterministic
cyt_prot__ZN273_1_	Cytoplasm	0.0	Deterministic
cyt_prot__SIAH1_1_	Cytoplasm	1.4489728139678322	Deterministic
cyt_prot__BUB1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__CCND2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__RT34_1_	Cytoplasm	149.6180670873464	Deterministic
cyt_prot__RBNS5_1_	Cytoplasm	2.4620834717148234	Deterministic
cyt_prot__CLD6_1_	Cytoplasm	0.0	Deterministic
cyt_prot__SRPK2_1_	Cytoplasm	14.15571476016511	Deterministic
cyt_prot__SPRC_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ELFN1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__PA24F_1_	Cytoplasm	0.0	Deterministic
cyt_prot__SHCBP_1_	Cytoplasm	0.8685613069538676	Deterministic
cyt_prot__CC141_2_	Cytoplasm	0.0	Deterministic
cyt_prot__BAP31_1_	Cytoplasm	90.25288228875077	Deterministic
cyt_prot__TRPV3_1_	Cytoplasm	0.0	Deterministic
cyt_prot__PEPD_1_	Cytoplasm	23.18483022568044	Deterministic
cyt_prot__AA1R_1_	Cytoplasm	0.0	Deterministic
cyt_prot__SHOT1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__NEST_1_	Cytoplasm	0.0	Deterministic
cyt_prot__FA53B_1_	Cytoplasm	0.0	Deterministic
cyt_prot__CA162_1_	Cytoplasm	0.0	Deterministic
cyt_prot__CP1A1_1_	Cytoplasm	1.674811405797789	Deterministic
cyt_prot__SHSA4_1_	Cytoplasm	0.0	Deterministic
cyt_prot__SORCN_1_	Cytoplasm	377.96239186474986	Deterministic
cyt_prot__ZN616_1_	Cytoplasm	0.23026679951289716	Deterministic
cyt_prot__SMC2_1_	Cytoplasm	45.20788853568661	Deterministic
cyt_prot__ZBTB1_1_	Cytoplasm	0.9330866189052838	Deterministic
cyt_prot__RM43_1_	Cytoplasm	85.14684252977179	Deterministic
cyt_prot__MFSD1_1_	Cytoplasm	16.041814932548906	Deterministic
cyt_prot__DMPK_9_	Cytoplasm	0.0	Deterministic
cyt_prot__WDR75_1_	Cytoplasm	8.52967689898942	Deterministic
cyt_prot__VSIG4_1_	Cytoplasm	0.0	Deterministic
cyt_prot__IKKB_1_	Cytoplasm	17.204852050418307	Deterministic
cyt_prot__RPC9_1_	Cytoplasm	3.905046575255808	Deterministic
cyt_prot__NCDN_1_	Cytoplasm	0.05250589109772105	Deterministic
cyt_prot__TM273_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ZBT25_1_	Cytoplasm	0.0	Deterministic
cyt_prot__FOXK1_1_	Cytoplasm	10.965823725704164	Deterministic
cyt_prot__PEMT_1_	Cytoplasm	2.63351836915437	Deterministic
cyt_prot__SIM15_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ERP44_1_	Cytoplasm	201.2512849709794	Deterministic
cyt_prot__SYAP1_1_	Cytoplasm	92.73394379339248	Deterministic
cyt_prot__TDRD1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__TMCO1_3_	Cytoplasm	67.57571444386456	Deterministic
cyt_prot__EXOS3_1_	Cytoplasm	56.23697237114706	Deterministic
cyt_prot__ARSL_1_	Cytoplasm	0.0	Deterministic
cyt_prot__RFNG_1_	Cytoplasm	0.0	Deterministic
cyt_prot__SNX4_1_	Cytoplasm	26.22036659233604	Deterministic
cyt_prot__P5CR3_1_	Cytoplasm	0.0	Deterministic
cyt_prot__EREP1_3_	Cytoplasm	0.0	Deterministic
cyt_prot__SRBD1_1_	Cytoplasm	2.199554016226218	Deterministic
cyt_prot__FACE1_1_	Cytoplasm	44.80302383324635	Deterministic
cyt_prot__NUP98_1_	Cytoplasm	31.31154022552229	Deterministic
cyt_prot__SCO1_1_	Cytoplasm	61.27753791652828	Deterministic
cyt_prot__LMOD1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__TM38B_1_	Cytoplasm	2.275782448482548	Deterministic
cyt_prot__KCJ10_1_	Cytoplasm	0.0	Deterministic
cyt_prot__GFRA1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__DPY30_1_	Cytoplasm	7.628220334962281	Deterministic
cyt_prot__UPAR_1_	Cytoplasm	10.62548433521532	Deterministic
cyt_prot__ZFP3_1_	Cytoplasm	0.0	Deterministic
cyt_prot__RAMP2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__KAZD1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__TRI14_1_	Cytoplasm	2.8517657478135723	Deterministic
cyt_prot__P2Y14_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ELOF1_1_	Cytoplasm	49.37799497082128	Deterministic
cyt_prot__NUDT8_1_	Cytoplasm	20.465278107257515	Deterministic
cyt_prot__SIAS_1_	Cytoplasm	302.0455156489696	Deterministic
cyt_prot__PIGF_1_	Cytoplasm	0.0	Deterministic
cyt_prot__CRIPT_1_	Cytoplasm	7.672502411791684	Deterministic
cyt_prot__A1AG1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__CO9A2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__CAVN4_1_	Cytoplasm	0.0	Deterministic
cyt_prot__I11RA_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ZSC21_1_	Cytoplasm	0.13506033432968007	Deterministic
cyt_prot__NFU1_1_	Cytoplasm	78.66932359127642	Deterministic
cyt_prot__DOCK3_1_	Cytoplasm	0.0	Deterministic
cyt_prot__RASF4_1_	Cytoplasm	0.0	Deterministic
cyt_prot__TF3B_1_	Cytoplasm	0.5199981021967073	Deterministic
cyt_prot__QORX_1_	Cytoplasm	186.6249149942275	Deterministic
cyt_prot__GBP6_1_	Cytoplasm	0.0	Deterministic
cyt_prot__TOM40_1_	Cytoplasm	768.0897028356344	Deterministic
cyt_prot__PGFRB_1_	Cytoplasm	0.0	Deterministic
cyt_prot__RN181_1_	Cytoplasm	4.255507583305657	Deterministic
cyt_prot__RHG04_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ZN233_1_	Cytoplasm	0.0	Deterministic
cyt_prot__BTBD6_3_	Cytoplasm	0.0	Deterministic
cyt_prot__PE2R1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__IRGM_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ENTP1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__S100Z_1_	Cytoplasm	0.0	Deterministic
cyt_prot__MTEF4_1_	Cytoplasm	5.978080371969445	Deterministic
cyt_prot__DEPP1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__CE034_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ABCD1_1_	Cytoplasm	4.343439135866901	Deterministic
cyt_prot__CSN9_2_	Cytoplasm	0.0	Deterministic
cyt_prot__ATG4D_1_	Cytoplasm	0.0	Deterministic
cyt_prot__RPGP2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__UBP8_1_	Cytoplasm	4.685043728550869	Deterministic
cyt_prot__NRK1_1_	Cytoplasm	6.199174455567681	Deterministic
cyt_prot__KKCC2_1_	Cytoplasm	0.5661779823187993	Deterministic
cyt_prot__ZN235_1_	Cytoplasm	0.0	Deterministic
cyt_prot__AKCL2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__AF1L1_1_	Cytoplasm	0.16162958042732203	Deterministic
cyt_prot__SC16B_1_	Cytoplasm	0.0	Deterministic
cyt_prot__TEX9_1_	Cytoplasm	0.0	Deterministic
cyt_prot__SRB4D_1_	Cytoplasm	0.0	Deterministic
cyt_prot__MNS1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__CENPH_1_	Cytoplasm	2.234979677689741	Deterministic
cyt_prot__PARP9_1_	Cytoplasm	5.4185447011750565	Deterministic
cyt_prot__T200B_1_	Cytoplasm	0.0	Deterministic
cyt_prot__MINY3_1_	Cytoplasm	0.0	Deterministic
cyt_prot__SYT5_1_	Cytoplasm	0.0	Deterministic
cyt_prot__AP180_1_	Cytoplasm	0.0	Deterministic
cyt_prot__CYREN_1_	Cytoplasm	0.0	Deterministic
cyt_prot__SYNPO_1_	Cytoplasm	2.281159557811833	Deterministic
cyt_prot__TSAP1_1_	Cytoplasm	4.246334867390995	Deterministic
cyt_prot__ZBED3_1_	Cytoplasm	0.0	Deterministic
cyt_prot__FXL20_1_	Cytoplasm	2.785026332020686	Deterministic
cyt_prot__DEDD2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__PLIN1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__TBX21_1_	Cytoplasm	0.0	Deterministic
cyt_prot__F131B_1_	Cytoplasm	0.0	Deterministic
cyt_prot__VATH_1_	Cytoplasm	124.4168208631842	Deterministic
cyt_prot__RPE_1_	Cytoplasm	75.98488083376824	Deterministic
cyt_prot__NAGS_1_	Cytoplasm	0.0	Deterministic
cyt_prot__CAPON_1_	Cytoplasm	0.5744017965871171	Deterministic
cyt_prot__MACC1_1_	Cytoplasm	12.39803261058658	Deterministic
cyt_prot__RUXG_1_	Cytoplasm	0.0	Deterministic
cyt_prot__PI3R6_1_	Cytoplasm	0.0	Deterministic
cyt_prot__REG4_1_	Cytoplasm	0.0	Deterministic
cyt_prot__MTEF1_1_	Cytoplasm	1.6735462036026632	Deterministic
cyt_prot__SCMC3_1_	Cytoplasm	0.09457386408565419	Deterministic
cyt_prot__PDPFL_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ULBP2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__GNAT2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__SH3L2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__FBW1A_1_	Cytoplasm	0.0	Deterministic
cyt_prot__LIFR_1_	Cytoplasm	0.0	Deterministic
cyt_prot__LTOR5_1_	Cytoplasm	6.584112223434707	Deterministic
cyt_prot__2ABA_1_	Cytoplasm	162.20588002720186	Deterministic
cyt_prot__APBP2_1_	Cytoplasm	0.04111907134158878	Deterministic
cyt_prot__ADIRF_1_	Cytoplasm	56.78733532602679	Deterministic
cyt_prot__INT14_1_	Cytoplasm	0.0	Deterministic
cyt_prot__TYSD1_1_	Cytoplasm	5.117742879283895	Deterministic
cyt_prot__ATF3_1_	Cytoplasm	1.9101390140911894	Deterministic
cyt_prot__ARHG5_1_	Cytoplasm	2.37636602299505	Deterministic
cyt_prot__HKDC1_1_	Cytoplasm	0.990653318783508	Deterministic
cyt_prot__I22R1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__PHOCN_1_	Cytoplasm	39.03465072511901	Deterministic
cyt_prot__ZN287_1_	Cytoplasm	0.0	Deterministic
cyt_prot__PITH1_1_	Cytoplasm	43.36954974616881	Deterministic
cyt_prot__S6A17_1_	Cytoplasm	0.0	Deterministic
cyt_prot__SF3B6_1_	Cytoplasm	54.072844016384366	Deterministic
cyt_prot__TSN33_1_	Cytoplasm	0.0	Deterministic
cyt_prot__LYG2_1_	Cytoplasm	1.1159083361009632	Deterministic
cyt_prot__SFT2B_1_	Cytoplasm	0.5626986762822034	Deterministic
cyt_prot__SV2B_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ZNF16_1_	Cytoplasm	0.0	Deterministic
cyt_prot__NMD3_1_	Cytoplasm	54.0706299125429	Deterministic
cyt_prot__KANK3_2_	Cytoplasm	0.0	Deterministic
cyt_prot__RAMAC_1_	Cytoplasm	0.0	Deterministic
cyt_prot__MPP3_1_	Cytoplasm	0.0	Deterministic
cyt_prot__M1AP_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ADPGK_1_	Cytoplasm	29.889769258749663	Deterministic
cyt_prot__BIEA_1_	Cytoplasm	223.38125286647372	Deterministic
cyt_prot__MED17_1_	Cytoplasm	6.3193686641046325	Deterministic
cyt_prot__LY9_1_	Cytoplasm	0.0	Deterministic
cyt_prot__TROP_1_	Cytoplasm	0.0	Deterministic
cyt_prot__RN112_1_	Cytoplasm	0.0	Deterministic
cyt_prot__MRC1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__UBE2H_1_	Cytoplasm	82.87548828897218	Deterministic
cyt_prot__CLN3_1_	Cytoplasm	5.541901915199823	Deterministic
cyt_prot__MK10_1_	Cytoplasm	0.0	Deterministic
cyt_prot__KCNN3_1_	Cytoplasm	0.0	Deterministic
cyt_prot__EBP_1_	Cytoplasm	177.66064114121238	Deterministic
cyt_prot__CSF2R_1_	Cytoplasm	0.0	Deterministic
cyt_prot__CASQ2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__CACO1_1_	Cytoplasm	47.618098717401274	Deterministic
cyt_prot__S47A2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__MEOX1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__FAN_1_	Cytoplasm	2.103714949945438	Deterministic
cyt_prot__ANT3_1_	Cytoplasm	0.0	Deterministic
cyt_prot__CDR2L_1_	Cytoplasm	0.49659186158687985	Deterministic
cyt_prot__HBS1L_1_	Cytoplasm	0.08540114817099208	Deterministic
cyt_prot__PC4L1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__TSN15_1_	Cytoplasm	1.3221362939064698	Deterministic
cyt_prot__MIC26_1_	Cytoplasm	91.57754898704749	Deterministic
cyt_prot__KT3K_1_	Cytoplasm	32.60868877607503	Deterministic
cyt_prot__PEX10_1_	Cytoplasm	0.6794135787825591	Deterministic
cyt_prot__ZN485_1_	Cytoplasm	0.0	Deterministic
cyt_prot__RAI3_1_	Cytoplasm	434.9208457876674	Deterministic
cyt_prot__TNFL6_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ZMAT4_1_	Cytoplasm	0.0	Deterministic
cyt_prot__FN3K_1_	Cytoplasm	0.0	Deterministic
cyt_prot__CO8B_1_	Cytoplasm	0.0	Deterministic
cyt_prot__AT1A3_1_	Cytoplasm	0.0	Deterministic
cyt_prot__TNR9_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ZEP2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__SSRD_1_	Cytoplasm	251.03034903765558	Deterministic
cyt_prot__RS28_1_	Cytoplasm	27.96128481282915	Deterministic
cyt_prot__FPR1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__RMND1_1_	Cytoplasm	7.079755183375243	Deterministic
cyt_prot__SCAFB_1_	Cytoplasm	3.101959481899701	Deterministic
cyt_prot__KDM6B_2_	Cytoplasm	0.0	Deterministic
cyt_prot__SO5A1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__NMT2_1_	Cytoplasm	2.416219892141513	Deterministic
cyt_prot__RENT1_1_	Cytoplasm	74.9300185035821	Deterministic
cyt_prot__EXOC4_1_	Cytoplasm	31.86917809302399	Deterministic
cyt_prot__ERLN_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ZNG1E_1_	Cytoplasm	0.0	Deterministic
cyt_prot__SIR5_1_	Cytoplasm	13.304866283943003	Deterministic
cyt_prot__RAD21_1_	Cytoplasm	588.2345684869763	Deterministic
cyt_prot__SF3B2_1_	Cytoplasm	123.19684964653413	Deterministic
cyt_prot__RGF1A_1_	Cytoplasm	0.0	Deterministic
cyt_prot__GSTM1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__MYBPP_1_	Cytoplasm	0.0	Deterministic
cyt_prot__MO4L1_1_	Cytoplasm	15.325394189558919	Deterministic
cyt_prot__ICAM5_1_	Cytoplasm	0.0	Deterministic
cyt_prot__S45A1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__HABP4_1_	Cytoplasm	0.5415065395138461	Deterministic
cyt_prot__NDUA9_1_	Cytoplasm	186.45695940282457	Deterministic
cyt_prot__EDN2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ELK1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__RL27_1_	Cytoplasm	2824.159984817574	Deterministic
cyt_prot__ITAV_1_	Cytoplasm	47.94800018978033	Deterministic
cyt_prot__TM14A_1_	Cytoplasm	0.0	Deterministic
cyt_prot__DPM2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__CEAM5_1_	Cytoplasm	0.0	Deterministic
cyt_prot__DRC2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__RM11_1_	Cytoplasm	113.38141101674812	Deterministic
cyt_prot__VPP4_1_	Cytoplasm	0.6392434090873148	Deterministic
cyt_prot__SRPX_1_	Cytoplasm	0.0	Deterministic
cyt_prot__APH1A_1_	Cytoplasm	33.60630070693173	Deterministic
cyt_prot__GP141_1_	Cytoplasm	0.0	Deterministic
cyt_prot__PLPHP_1_	Cytoplasm	0.0	Deterministic
cyt_prot__NDKA_1_	Cytoplasm	0.08603374926855498	Deterministic
cyt_prot__F151A_1_	Cytoplasm	0.0	Deterministic
cyt_prot__WDR5_1_	Cytoplasm	95.73721750407236	Deterministic
cyt_prot__MPPD2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__LYAM1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__NUMB_1_	Cytoplasm	17.77672344261517	Deterministic
cyt_prot__NEUG_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ATD2B_1_	Cytoplasm	0.13664183707358732	Deterministic
cyt_prot__RMI1_1_	Cytoplasm	0.32009615536682956	Deterministic
cyt_prot__RM44_1_	Cytoplasm	85.3783745314798	Deterministic
cyt_prot__AT2A2_1_	Cytoplasm	183.16268918726573	Deterministic
cyt_prot__GPBP1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__LEGL_1_	Cytoplasm	5.193022409893881	Deterministic
cyt_prot__VATB2_1_	Cytoplasm	270.398696841739	Deterministic
cyt_prot__LGI2_1_	Cytoplasm	0.0	Deterministic
cyt_prot__SCPDL_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ALKB8_1_	Cytoplasm	0.11671490250035584	Deterministic
cyt_prot__PGES2_1_	Cytoplasm	34.70987332163021	Deterministic
cyt_prot__RL19_1_	Cytoplasm	380.266325062074	Deterministic
cyt_prot__RHOG_1_	Cytoplasm	70.21682402618968	Deterministic
cyt_prot__RT09_1_	Cytoplasm	81.16461862061331	Deterministic
cyt_prot__SOCS3_1_	Cytoplasm	0.0	Deterministic
cyt_prot__CQ058_1_	Cytoplasm	0.0	Deterministic
cyt_prot__B3GL1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__DUOX1_1_	Cytoplasm	0.0	Deterministic
cyt_prot__PGGHG_1_	Cytoplasm	0.0	Deterministic
cyt_prot__WDR17_1_	Cytoplasm	0.0	Deterministic
cyt_prot__SIA8B_1_	Cytoplasm	0.0	Deterministic
cyt_prot__ER6L2_4_	Cytoplasm	0.0	Deterministic
cyt_prot__SYBU_1_	Cytoplasm	6.913697395264981	Deterministic
cyt_prot__2A5D_1_	Cytoplasm	50.772564090398696	Deterministic
cyt_prot__HYAL2_1_	Cytoplasm	0.1195616074393889	Deterministic
